,date,text,ticker
26,2022-04-02 02:55:23.934000+00:00,United States : Palantir Announces its Inaugural Federal Advisory Board,pltr
27,2022-04-01 23:38:09+00:00,Palantir Technologies Inc. - Comunicado ao Mercado,pltr
28,2022-04-01 21:10:31.565000+00:00,Palantir Technologies Says Co And Unit Entered Into Amendment No. 12 To Revolving Credit Agreement And Incremental Agreement,pltr
29,2022-04-01 20:59:29.569000+00:00,Palantir Technologies Inc. Files -- 8-K,pltr
30,2022-04-01 20:58:37+00:00,BRIEF-Palantir Technologies Says Co And Unit Entered Into Amendment No. 12 To Revolving Credit Agreement And Incremental Agreement,pltr
31,2022-04-01 20:58:07.438000+00:00,PALANTIR TECHNOLOGIES INC - AMENDMENT PROVIDES FOR TOTAL REVOLVING COMMITMENTS OF $500.0 MLN,pltr
32,2022-04-01 20:57:45.115000+00:00,"PALANTIR TECHNOLOGIES INC -  AMENDMENT PROVIDES FOR AN EXTENSION OF REVOLVING LOAN FACILITY MATURITY DATE, AN INCREASE OF $100.0 MLN",pltr
33,2022-04-01 20:56:53.402000+00:00,"PALANTIR TECHNOLOGIES - ON MARCH 31, CO AND UNIT ENTERED INTO AMENDMENT NO. 12 TO REVOLVING CREDIT AGREEMENT AND INCREMENTAL AGREEMENT",pltr
34,2022-04-01 19:50:05.864000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 80462.0 SHARES ON SELL SIDE,pltr
35,2022-04-01 11:19:52+00:00,"BRIEF-Palantir Technologies Inc - Co, Carahsoft Technology Corp Announce A Partnership",pltr
36,2022-04-01 11:02:26.981000+00:00,"PALANTIR TECHNOLOGIES INC - CO, CARAHSOFT TECHNOLOGY CORP ANNOUNCE A PARTNERSHIP",pltr
37,2022-04-01 10:59:00.132000+00:00,Palantir Partners with Carahsoft to Broaden Reach in U.S. Government Market,pltr
38,2022-04-01 00:14:02.170000+00:00,Palantir Technologies Inc. (PLTR) Stock Moves -1.08%: What You Should Know,pltr
39,2022-03-31 19:50:34.744000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 530812.0 SHARES ON SELL SIDE,pltr
40,2022-03-30 19:50:13.853000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 618828.0 SHARES ON SELL SIDE,pltr
41,2022-03-30 11:17:17+00:00,BRIEF-Palantir Announces Its Inaugural Federal Advisory Board,pltr
42,2022-03-30 10:59:06.888000+00:00,PALANTIR TECHNOLOGIES INC - SENIOR NATIONAL SECURITY LEADERS TO ADVISE ITS US GOVERNMENT BUSINESS,pltr
43,2022-03-30 10:59:00.206000+00:00,PALANTIR ANNOUNCES ITS INAUGURAL FEDERAL ADVISORY BOARD,pltr
44,2022-03-30 10:59:00.113000+00:00,Palantir Announces its Inaugural Federal Advisory Board,pltr
45,2022-03-29 19:50:24.374000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 255631.0 SHARES ON BUY SIDE,pltr
46,2022-03-28 19:50:13.506000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 216228.0 SHARES ON SELL SIDE,pltr
47,2022-03-25 19:50:14.733000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 96361.0 SHARES ON SELL SIDE,pltr
48,2022-03-25 08:00:07+00:00,REG - Official List - Official List Notice,pltr
49,2022-03-24 19:50:08.195000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 235992.0 SHARES ON BUY SIDE,pltr
50,2022-03-23 19:50:10.993000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 104207.0 SHARES ON BUY SIDE,pltr
51,2022-03-21 22:51:20.556000+00:00,Palantir Technologies Inc. (PLTR) Dips More Than Broader Markets: What You Should Know,pltr
52,2022-03-18 19:51:15.311000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 2347772.0 SHARES ON BUY SIDE,pltr
53,2022-03-17 19:50:26.772000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 619699.0 SHARES ON SELL SIDE,pltr
54,2022-03-16 19:50:34.820000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 473814.0 SHARES ON SELL SIDE,pltr
55,2022-03-15 19:50:01.607000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 501189.0 SHARES ON BUY SIDE,pltr
56,2022-03-14 19:50:28.353000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 887696.0 SHARES ON BUY SIDE,pltr
57,2022-03-11 20:50:22.320000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 261343.0 SHARES ON SELL SIDE,pltr
58,2022-03-10 20:50:05.769000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 516750.0 SHARES ON SELL SIDE,pltr
59,2022-03-10 00:45:00+00:00,"Palantir Technologies Inc at Morgan Stanley Technology, Media, and Telecom Conference (Virtual)",pltr
60,2022-03-09 20:50:26.146000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 237229.0 SHARES ON SELL SIDE,pltr
61,2022-03-09 16:03:14+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-American Airlines, Oatly Group, Abbvie",pltr
62,2022-03-09 14:36:08.587000+00:00,REG - GraniteShares Fin. Granite 3X Long Nflx Granite3X Long Nflx£ Granite3X LngNetflix - Change in MRA,pltr
63,2022-03-09 14:18:45+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-YEXT Inc, Stitch Fix, Match Group",pltr
64,2022-03-09 14:03:25.639000+00:00,"Wednesday's Top Analyst Upgrades and Downgrades: Advanced Micro Devices, Bluebird Bio, Dollar Tree, Diamondback Energy, Fastenal, Kohl's, Netflix, ...",pltr
65,2022-03-09 12:15:16+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Bumble, Apple, Gannett",pltr
66,2022-03-09 11:39:43.278000+00:00,PALANTIR TECHNOLOGIES SHARES UP 3.5% PREMARKET AFTER PIPER SANDLER STARTS COVERAGE WITH OVERWEIGHT,pltr
67,2022-03-09 10:27:39+00:00,BUZZ-Palantir up as Piper starts coverage with 'overweight' on growth prospects,pltr
68,2022-03-09 08:35:35.841000+00:00,PALANTIR TECHNOLOGIES INC <PLTR.N>: PIPER SANDLER INITIATES WITH OVERWEIGHT RATING AND $15 TARGET PRICE,pltr
69,2022-03-08 21:05:00.471000+00:00,"Palantir to Present at the 2022 Morgan Stanley Technology, Media & Telecom Conference",pltr
70,2022-03-08 20:50:25.870000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 352487.0 SHARES ON BUY SIDE,pltr
71,2022-03-07 20:50:16.710000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 544339.0 SHARES ON SELL SIDE,pltr
72,2022-03-05 08:09:38.474000+00:00,(EN) PALANTIR TECHNOLOGIES INC. 144 (66256809),pltr
73,2022-03-05 08:09:31.813000+00:00,(EN) PALANTIR TECHNOLOGIES INC. 144 (66256807),pltr
74,2022-03-05 08:09:31.531000+00:00,(EN) PALANTIR TECHNOLOGIES INC. 144 (66256808),pltr
75,2022-03-05 08:09:20.195000+00:00,(EN) PALANTIR TECHNOLOGIES INC. 144 (66256806),pltr
76,2022-03-04 20:50:24.285000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 398271.0 SHARES ON SELL SIDE,pltr
77,2022-03-04 07:18:31.241000+00:00,(EN) PALANTIR TECHNOLOGIES INC. 144 (66231054),pltr
78,2022-03-04 04:01:32+00:00,Palantir Technologies Inc. - Comunicado ao Mercado,pltr
79,2022-03-03 22:42:38.236000+00:00,Palantir Technologies Inc. SEC Filings files Form -- 4,pltr
80,2022-03-03 19:46:14.413000+00:00,Jacobs and Palantir announce global strategic collaboration,pltr
81,2022-03-02 20:50:29.268000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 188591.0 SHARES ON SELL SIDE,pltr
82,2022-03-02 13:49:41+00:00,BRIEF-Jacobs And Palantir Launch Global Strategic Partnership For Data Solutions,pltr
83,2022-03-02 12:45:14.625000+00:00,JACOBS AND PALANTIR LAUNCH GLOBAL STRATEGIC PARTNERSHIP FOR DATA SOLUTIONS,pltr
84,2022-03-02 12:45:04.348000+00:00,Jacobs and Palantir Launch Global Strategic Partnership for Data Solutions,pltr
85,2022-03-02 05:01:56.560000+00:00,Palantir technology to help cut NHS elective care backlog,pltr
86,2022-03-01 20:50:44.450000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 358151.0 SHARES ON SELL SIDE,pltr
87,2022-03-01 08:00:01+00:00,REG - Official List - Official List Notice,pltr
88,2022-02-28 20:50:37.604000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 208500.0 SHARES ON BUY SIDE,pltr
89,2022-02-28 20:25:09.909000+00:00,(EN) PALANTIR TECHNOLOGIES INC. 144 (66137110),pltr
90,2022-02-28 09:54:36.324000+00:00,(EN) PALANTIR TECHNOLOGIES INC. ESG Web-based Reporting (66133107),pltr
91,2022-02-25 20:50:07.015000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 921984.0 SHARES ON BUY SIDE,pltr
92,2022-02-25 15:09:27.104000+00:00,(EN) PALANTIR TECHNOLOGIES INC. 144 (65648880),pltr
93,2022-02-25 14:55:55+00:00,Palantir Technologies Inc. - Comunicado ao Mercado,pltr
94,2022-02-25 01:24:33.730000+00:00,Palantir Technologies Inc. SEC Filings files Form -- 4,pltr
95,2022-02-25 01:24:32.144000+00:00,Palantir Technologies Inc. SEC Filings files Form -- 4,pltr
96,2022-02-25 01:16:19.854000+00:00,Palantir Technologies Inc. SEC Filings files Form -- 4,pltr
97,2022-02-24 20:50:17.522000+00:00,NYSE ORDER IMBALANCE <PLTR.N> 167267.0 SHARES ON BUY SIDE,pltr
98,2022-02-24 13:45:16+00:00,Palantir Technologies Inc. - Comunicado ao Mercado,pltr
99,2022-02-24 13:42:24+00:00,Palantir Technologies Inc. - Comunicado ao Mercado,pltr
0,2022-04-20 08:46:48.383000+00:00,Musk könnte 15 Mrd. Dollar eigenes Geld in Twitter-Kauf investieren,tsla
1,2022-04-20 08:36:49+00:00,Shanghai hofft auf Wende im Kampf gegen Corona-Pandemie,tsla
2,2022-04-20 08:28:14.422000+00:00,AP Top Extended Financial Headlines at 4:27 a.m. EDT,tsla
3,2022-04-20 08:09:26.060000+00:00,REG - Official List - Official List Notice,tsla
4,2022-04-20 08:09:22.133000+00:00,REG - Stock Exch Notice - Admission to Trading - 20/04/2022,tsla
5,2022-04-20 08:00:12+00:00,RPT-Coronavirus-Baisse des cas à Shanghaï en dehors des zones de quarantaine,tsla
6,2022-04-20 07:53:16+00:00,HINTERGRUND-Statt Erdgas aus Russland  - Das Rennen um LNG,tsla
7,2022-04-20 07:33:04+00:00,UPDATE 3-Musk tweets cryptic phrase days after Twitter takeover offer,tsla
8,2022-04-20 07:32:46.481000+00:00,Coronavirus: Shanghai assouplit à tâtons certaines restrictions,tsla
9,2022-04-20 07:30:51+00:00,MORNING BID-More of the same,tsla
10,2022-04-20 07:09:53+00:00,UPDATE 1-Shanghai hopes COVID tide turning as cases dwindle outside quarantined areas,tsla
11,2022-04-20 06:38:30+00:00,MORNING BID-More of the same,tsla
12,2022-04-20 06:27:54.659000+00:00,BUNDS: Underpinned on the cash open,tsla
13,2022-04-20 05:45:39+00:00,Hopes rise in Shanghai's battle against COVID as two districts report no new cases,tsla
14,2022-04-20 05:38:16+00:00,UPDATE 6-Taiwan firms in China hub make uneven restart from COVID curbs,tsla
15,2022-04-20 05:04:34+00:00,"Guten Morgen von Reuters am Mittwoch, den 20. April",tsla
16,2022-04-20 04:42:11.808000+00:00,AP Top Extended Financial Headlines at 12:40 a.m. EDT,tsla
17,2022-04-20 04:27:56+00:00,WDHLG-Blatt - Musk will bis zu 15 Mrd Dollar eigenes Geld in Twitter-Kauf investieren,tsla
18,2022-04-20 03:22:08+00:00,《疫情簡訊》哈爾濱六個主城區實行社會靜態化管理；上海新增陽性連三降至近兩周低點,tsla
19,2022-04-20 03:22:08+00:00,《疫情简讯》哈尔滨六个主城区实行社会静态化管理；上海新增阳性连三降至近两周低点,tsla
20,2022-04-20 03:18:34.702000+00:00,《Ａ股焦点》特斯拉复工无提振，宁德时代泻６．５％市值失万亿,tsla
21,2022-04-20 03:18:19.706000+00:00,《Ａ股焦點》特斯拉復工無提振，寧德時代瀉６﹒５％市值失萬億,tsla
22,2022-04-20 02:36:44+00:00,BRIEF-マスク氏、ツイッター非公開化のために１００億－１５０億ドルの自己資金を投入する意向＝ＮＹポスト紙,tsla
23,2022-04-20 02:24:44.124000+00:00,《日出而作》联储官员就大幅加息意见分歧，美股三大指数强劲反弹,tsla
24,2022-04-20 02:23:59.452000+00:00,《日出而作》聯儲官員就大幅加息意見分歧，美股三大指數強勁反彈,tsla
25,2022-04-20 02:10:06.912000+00:00,Tesla production in Shanghai resumes,tsla
26,2022-04-20 02:05:04.110000+00:00,AP Top Extended Financial Headlines at 10:03 p.m. EDT,tsla
27,2022-04-20 02:00:59.768000+00:00,單日出院人數 多於新增病例 滬疫情現曙光 特斯拉八千人復工,tsla
28,2022-04-20 01:45:17.781000+00:00,【新冠肺炎】特斯拉上海超級工廠已有８０００名員工陸續返廠,tsla
29,2022-04-20 01:44:27.864000+00:00,【新冠肺炎】特斯拉上海超级工厂已有８０００名员工陆续返厂,tsla
30,2022-04-20 01:00:00+00:00,"Australian scientists to power Tesla on 15,000-km trip with printed solar panels",tsla
31,2022-04-20 00:13:12+00:00,"UPDATE 5-Johnny Depp calls Amber Heard accusations 'heinous,' says he never struck ex-wife",tsla
32,2022-04-19 23:56:13.301000+00:00,Refinitiv Newscasts - Stocks end higher on earnings optimism,tsla
33,2022-04-19 23:44:32.451000+00:00,"Charging Into Q1, Tesla Looks To Continue Historic Rise",tsla
34,2022-04-19 21:23:51.845000+00:00,Shareholders await Musk's next move in Twitter takeover bid,tsla
35,2022-04-19 20:59:59.049000+00:00,Refinitiv Newscasts - U.S. Day Ahead: Wall Street buoyant on earnings optimism,tsla
36,2022-04-19 20:45:05.432000+00:00,Tesla's Shanghai factory resumes production,tsla
37,2022-04-19 18:54:51+00:00,MERCADOS GLOBAIS-Wall St sobe com esperanças em torno de balanços; petróleo cai por temor sobre crescimento,tsla
38,2022-04-19 18:35:55+00:00,Volkswagen se concentra em plano para reduzir vulnerabilidade da cadeia de suprimentos,tsla
39,2022-04-19 18:32:22+00:00,"What to Watch in the Day Ahead - Wednesday, April 20",tsla
40,2022-04-19 18:14:07.148000+00:00,MuskMelon Token Debuts with Massive 6000% Returns to Investors,tsla
41,2022-04-19 18:08:20.291000+00:00,Shanghai lockdown: China takes steps to shore up supply chains by putting Tesla and SMIC on 'white list',tsla
42,2022-04-19 18:08:10.880000+00:00,"Tesla, SAIC and other Shanghai manufacturers get off to a slow start in resuming work, as shortages of staff and parts leave factories sitting idle",tsla
43,2022-04-19 18:00:25+00:00,Blatt - Musk will bis zu 15 Mrd Dollar eigenes Geld in Twitter-Kauf investieren,tsla
44,2022-04-19 17:58:03.150000+00:00,Refinitiv Newscasts - Explainer: How will Twitter's board handle Elon Musk?,tsla
45,2022-04-19 17:53:59.373000+00:00,Refinitiv Newscasts - Explainer: How will Twitter's board handle Elon Musk?,tsla
46,2022-04-19 17:35:34.463000+00:00,AVANCE: Fábrica de Tesla en Shanghai reanuda producción,tsla
47,2022-04-19 17:26:41+00:00,ANALYSIS-Musk's tweets fuel mining industry's hopes of a buyout by Tesla,tsla
48,2022-04-19 17:25:35.300000+00:00,2nd LD-Writethru: Tesla's Shanghai factory resumes production,tsla
49,2022-04-19 17:22:36+00:00,Elon Musk to invest up to $15 bln of his own money to buy Twitter -NYPost,tsla
50,2022-04-19 17:03:29.479000+00:00,Musk Willing To Invest Between $10 Bln And $15 Bln Of His Own Cash To Take Twitter Private - NY Post,tsla
51,2022-04-19 17:03:08.536000+00:00,"MUSK HAS TAPPED MORGAN STANLEY TO RAISE ANOTHER $10 BLN IN DEBT AGAINST TWITTER IN MANNER OF A TRADITIONAL LEVERAGED BUYOUT - NY POST, CITING SOURCES",tsla
52,2022-04-19 16:52:57+00:00,BRIEF-Musk Willing To Invest Between $10 Bln And $15 Bln Of His Own Cash To Take Twitter Private - NY Post,tsla
53,2022-04-19 16:49:42.780000+00:00,"MUSK IS PLANNING TO LAUNCH TENDER OFFER FOR TWITTER IN 10 DAYS OR SO- NEW YORK POST, CITING SOURCES",tsla
54,2022-04-19 16:49:14.917000+00:00,"MUSK HIMSELF IS WILLING TO INVEST BETWEEN $10 BLN AND $15 BLN OF HIS OWN CASH TO TAKE TWITTER PRIVATE - NEW YORK POST, CITING TWO SOURCES",tsla
55,2022-04-19 16:45:56+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Roblox, Netflix, Intuit",tsla
56,2022-04-19 16:32:48.671000+00:00,B-brief-20,tsla
57,2022-04-19 16:22:05.587000+00:00,Tesla Set to Beat Estimates in Q1 Earnings: ETFs to Buy,tsla
58,2022-04-19 16:18:41+00:00,Volkswagen focuses on regions to reduce supply chain vulnerability,tsla
59,2022-04-19 16:02:00+00:00,PREVIEW-Tesla earnings may come under pressure from Shanghai factory halt,tsla
60,2022-04-19 15:46:48.300000+00:00,特斯拉上海超级工厂复工 将逐步恢复全球出口,tsla
61,2022-04-19 15:40:20+00:00,ANALYSIS-Twitter exploring a sale would make free speech an afterthought,tsla
62,2022-04-19 15:29:51+00:00,"Jack Dorsey, uno de los fundadores de Twitter, carga contra el directorio en una serie de tuits",tsla
63,2022-04-19 15:24:52.600000+00:00,1st LD: Tesla's Shanghai factory resumes production,tsla
64,2022-04-19 15:04:35+00:00,Tesla & Co nehmen Produktion in Shanghai wieder auf,tsla
65,2022-04-19 14:55:42+00:00,Custos crescentes com baterias não diminuem vendas de veículos elétricos,tsla
66,2022-04-19 14:44:40+00:00,Tesla moves to pause California agency's race bias lawsuit,tsla
67,2022-04-19 14:26:26+00:00,Twitter co-founder Dorsey takes aim at board in series of tweets,tsla
68,2022-04-19 13:35:55.216000+00:00,AP Top Extended Financial Headlines at 9:34 a.m. EDT,tsla
69,2022-04-19 13:27:07.953000+00:00,"Full Year 2021 Financial Results with $550,000 in Revenue",tsla
70,2022-04-19 13:25:21+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Netgear, Hasbro, McDonald's, Checkmate Pharma",tsla
71,2022-04-19 13:20:17+00:00,ACTUALIZA 1-Tesla reanuda producción en su planta en Shanghái: Xinhua,tsla
72,2022-04-19 12:53:15+00:00,"UPDATE 1-Tesla resumes production at Shanghai factory, Xinhua reports",tsla
73,2022-04-19 12:36:12+00:00,BUZZ-Tesla inches up after reports say Shanghai plant resumes production,tsla
74,2022-04-19 12:28:14.972000+00:00,AP Top Extended Financial Headlines at 8:27 a.m. EDT,tsla
75,2022-04-19 12:24:15+00:00,Planta de Tesla en Shanghái reanuda la producción: medios,tsla
76,2022-04-19 12:17:13+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Bark, System1, Netgear, Checkmate Pharma",tsla
77,2022-04-19 12:06:51.343000+00:00,AP Top Extended Financial Headlines at 8:04 a.m. EDT,tsla
78,2022-04-19 11:55:52+00:00,Tesla's Shanghai factory resumes production - Chinese local media,tsla
79,2022-04-19 11:47:53+00:00,El jefe de comercio de China se reúne con cámaras extranjeras por interrupciones debido al COVID,tsla
80,2022-04-19 11:45:58.231000+00:00,TESLA'S SHANGHAI FACTORY RESUMES PRODUCTION ON APRIL 19 - CHINESE LOCAL MEDIA,tsla
81,2022-04-19 11:45:53.670000+00:00,Fábrica de Tesla en Shanghai reanuda producción,tsla
82,2022-04-19 11:37:51.728000+00:00,Tesla's Shanghai factory resumes production,tsla
83,2022-04-19 11:00:00+00:00,PREVIEW-Tesla earnings under pressure from Shanghai factory halt,tsla
84,2022-04-19 11:00:00+00:00,RPT-ANALYSIS-Soaring battery costs fail to cool electric vehicle sales,tsla
85,2022-04-19 10:53:05+00:00,China's commerce chief meets foreign chambers over COVID disruptions,tsla
86,2022-04-19 10:04:39+00:00,BUZZ-Twitter slips even as new bidders circle,tsla
87,2022-04-19 09:42:27+00:00,《疫情簡訊》河北唐山6時起全市臨時封控；上海今日起連續三天開展封控區核酸篩查,tsla
88,2022-04-19 09:42:27+00:00,《疫情简讯》河北唐山6时起全市临时封控；上海今日起连续三天开展封控区核酸筛查,tsla
89,2022-04-19 08:15:14+00:00,"BUZZ-All eyes on margins for Tesla in Q1, says Credit Suisse; lifts PT",tsla
90,2022-04-19 07:57:17+00:00,MORNING BID-Mantenere il realismo,tsla
91,2022-04-19 07:39:32+00:00,"US STOCKS-Уолл-стрит снизилась к закрытию, инвесторы ждут квартальной отчетности гигантов",tsla
92,2022-04-19 07:10:19+00:00,MORNING BID-Keeping it real,tsla
93,2022-04-19 07:00:16.119000+00:00,REG - Official List - Official List Notice,tsla
94,2022-04-19 07:00:14.557000+00:00,REG - Stock Exch Notice - Admission to Trading - 19/04/2022,tsla
95,2022-04-19 05:00:00+00:00,ANALYSIS-Soaring battery costs fail to cool electric vehicle sales,tsla
96,2022-04-19 04:50:20+00:00,PRESS DIGEST - Wall Street Journal - April 19,tsla
97,2022-04-19 04:13:25+00:00,"WDHLG-Musk-Breitseite gegen Twitter-Vorstand - ""Werde Gehalt auf Null Dollar setzen""",tsla
98,2022-04-19 03:46:33.648000+00:00,"TESLA INC <TSLA.O>: CREDIT SUISSE RAISES TARGET PRICE TO $1,125 FROM $1,025",tsla
99,2022-04-19 03:00:06.114000+00:00,《Ａ股焦點》特斯拉等車企的上海工廠擬陸續復工，比亞迪Ａ漲４％,tsla
0,2022-04-20 08:25:56.930000+00:00,REG - AVEVA Group PLC - Directorate Change,xom
1,2022-04-20 08:17:29+00:00,Exxon's US$4trn CCS market,xom
2,2022-04-20 05:38:30.835000+00:00,Supply Of Aar Approved/rdso Approved Grease For Cartridge Taper Roller Bearings </br> Aar Approved/rdso Approved Grease For Cartridge Taper Rol...,xom
3,2022-04-19 23:11:31+00:00,Exxon sees carbon capture market at $4 trillion by 2050,xom
4,2022-04-19 22:51:55.198000+00:00,Exxon Mobil (XOM) Stock Sinks As Market Gains: What You Should Know,xom
5,2022-04-19 22:01:10+00:00,Exxon Mobil Corporation - Comunicado ao Mercado,xom
6,2022-04-19 20:41:59.592000+00:00,EXXON MOBIL CORP Files Amended Proxy Statement -- DEFA14A,xom
7,2022-04-19 19:50:15.350000+00:00,NYSE ORDER IMBALANCE <XOM.N> 324865.0 SHARES ON BUY SIDE,xom
8,2022-04-19 16:37:48+00:00,Cross Timbers Royalty Trust - 2021 Annual Report,xom
9,2022-04-19 14:11:23.224000+00:00,Declares No April Cash Distribution,xom
10,2022-04-19 14:01:21.244000+00:00,小摩：若歐盟禁運俄油 布油或飙至185美元/桶,xom
11,2022-04-19 14:01:21.176000+00:00,小摩：若欧盟禁运俄油 布油或飙至185美元/桶,xom
12,2022-04-19 13:31:45+00:00,BUZZ-Oil companies fall as demand concerns weigh on crude prices,xom
13,2022-04-19 07:22:38.826000+00:00,(EN) IMPERIAL OIL LIMITED ESG Web-based Reporting (67297737),xom
14,2022-04-19 01:22:25.965000+00:00,80010349-servosyn Gear 460 Rr Gear Oil Of Ioc Or Mobil Shc 634 Of Exxon Mobil Of Wag9/wap7 Locos. Make/brand: Servo Syngear 460 Rr.,xom
15,2022-04-18 19:50:22.728000+00:00,NYSE ORDER IMBALANCE <XOM.N> 128219.0 SHARES ON BUY SIDE,xom
16,2022-04-18 14:45:46+00:00,"BUZZ-Oil cos up as Libya outages add to Russia supply fear, lifting crude",xom
17,2022-04-18 12:41:02.393000+00:00,To Hold 2022 First Quarter Earnings Call,xom
18,2022-04-18 12:19:19.863000+00:00,IMPERIAL OIL LTD Files -- 8-K,xom
19,2022-04-18 12:03:25.943000+00:00,(EN) Imperial Oil Limited News release - English (67289473),xom
20,2022-04-18 11:55:00.332000+00:00,Imperial to hold 2022 First Quarter Earnings Call,xom
21,2022-04-18 11:19:50.697000+00:00,EXXONMOBIL <XOM.N>: BMO RAISES TARGET PRICE TO $100 FROM $86,xom
22,2022-04-18 02:50:06+00:00,6月裝船的卡塔爾原油現貨升水從紀錄水平急劇下滑--消息人士,xom
23,2022-04-18 02:50:06+00:00,6月装船的卡塔尔原油现货升水从纪录水平急剧下滑--消息人士,xom
24,2022-04-18 02:09:29+00:00,UPDATE 1-Spot premiums for June-loading Qatari crude slump from record levels - sources,xom
25,2022-04-15 19:33:25.975000+00:00,(EN) IMPERIAL OIL LIMITED ESG-Env Pol (67270986),xom
26,2022-04-15 19:33:20.153000+00:00,(EN) IMPERIAL OIL LIMITED ESG-Env Pol (67271010),xom
27,2022-04-15 19:04:45.332000+00:00,(EN) IMPERIAL OIL LIMITED ESG Web-based Reporting (67271058),xom
28,2022-04-15 19:04:39.026000+00:00,(EN) IMPERIAL OIL LIMITED ESG Web-based Reporting (67271123),xom
29,2022-04-15 13:08:43+00:00,Exxon Mobil Corporation - Comunicado ao Mercado,xom
30,2022-04-15 11:40:33.576000+00:00,EXXON MOBIL CORP -- PX14A6G,xom
31,2022-04-15 11:28:17.298000+00:00,(EN) IMPERIAL OIL LIMITED ESG - Health Pol (67271268),xom
32,2022-04-15 11:11:08.493000+00:00,(EN) IMPERIAL OIL LIMITED ESG - Career Pol (67271320),xom
33,2022-04-15 02:56:33.233000+00:00,"Supply Of Mobilux Ep2 Grease imported Lubricant For Tm Bearing Of Wap-5 Locos. Make Exxon Mobil Corporation, Irving, Texas, United State </br> ...",xom
34,2022-04-15 02:54:25+00:00,BRIEF-米シールド・エアー、エクソン・モービルおよびアホールド・デレーズＵＳＡと画期的な循環型社会への取り組みに着手,xom
35,2022-04-14 20:39:46+00:00,"Exxon Billings, Montana, crude unit could restart in May -sources",xom
36,2022-04-14 20:36:14+00:00,EXXON BILLINGS MONTANA CRUDE UNIT MAY RESTART IN MAY -SOURCES,xom
37,2022-04-14 19:50:18.520000+00:00,NYSE ORDER IMBALANCE <XOM.N> 283169.0 SHARES ON SELL SIDE,xom
38,2022-04-14 18:13:42+00:00,BUZZ-Oil companies up tracking crude on news EU may phase in a ban on Russian oil imports,xom
39,2022-04-14 17:06:22.053000+00:00,Here's Why Momentum Investors Will Love Imperial Oil (IMO),xom
40,2022-04-14 14:34:36+00:00,FACTBOX-German refineries try to operate without Russian crude,xom
41,2022-04-14 14:17:12+00:00,"Greek recoverable gas reserves seen topping 600 bcm, commission says",xom
42,2022-04-14 14:00:15.915000+00:00,EXXONMOBIL BEGINS DESIGN STUDIES FOR SOUTH EAST AUSTRALIA CARBON CAPTURE HUB IN GIPPSLAND,xom
43,2022-04-14 14:00:03+00:00,Exxon Mobil begins studies for carbon storage hub in southeast Australia,xom
44,2022-04-14 14:00:00.311000+00:00,ExxonMobil Begins Design Studies for South East Australia Carbon Capture Hub in Gippsland,xom
45,2022-04-14 14:00:00+00:00,EXXON MOBIL  - SEA CCS HUB PROJECT COULD START AS EARLY AS 2025,xom
46,2022-04-14 14:00:00+00:00,EXXON MOBIL  - SEA CCS HUB TO INITIALLY USE EXISTING INFRASTRUCTURE TO STORE CO2 IN DEPLETED BREAM FIELD,xom
47,2022-04-14 14:00:00+00:00,EXXON MOBIL - IN DISCUSSION WITH LOCAL EMISSIONS-INTENSIVE INDUSTRIES WHICH MAY BE INTERESTED IN ACCESSING SEA CCS HUB,xom
48,2022-04-14 14:00:00+00:00,EXXON MOBIL - SEA CCS HUB PROJECT COULD CAPTURE UP TO 2 MLN METRIC TONS OF CO2 PER YEAR,xom
49,2022-04-14 14:00:00+00:00,EXXON MOBIL - BEGINS DESIGN STUDIES FOR SOUTH EAST AUSTRALIA CARBON CAPTURE HUB IN GIPPSLAND,xom
50,2022-04-14 13:32:00.066000+00:00,"Global Benzene Market Capacity, Supply, Demand Insights & Forecasts Report 2022-2026 Featuring BASF, Royal Dutch Shell, Sinopec Corp, BP, DuPont de Nemours, and ExxonMobil - ResearchAndMarkets.com",xom
